cpg,gene_genomic_context,statistical_rank,candidate_priority_score,robust_contrasts,tier1_contrasts,tier2_contrasts,tier3_contrasts,same_direction_contrasts,max_n_datasets,best_fdr,best_neg_log10_fdr,mean_i2,min_i2,strongest_contrast,strongest_supported_contrast,top_random_effect,top_effect_direction,max_abs_meta_effect,strict_internal_support_subset,likely_dataset_sensitive,priority_label,best_nonzero_folds,all5_any_run,r2_disease_group,r2_dataset,disease_r2_after_dataset,dataset_warning,UCSC_RefGene_Name,chr,pos,Relation_to_Island,UCSC_RefGene_Group,Regulatory_Feature_Group,Enhancer,DHS,DMR
cg23029597,RSRC2,244,30.26570022143872,1,0,1,0,1,5,8.0564281971388e-7,6.09385745919817,0,0,disease_vs_healthy,Disease vs healthy,-0.06970695732199648,lower methylation in case/higher stage,0.06970695732199648,FALSE,TRUE,stage_and_binary_all5,6,TRUE,0.06886305621203538,0.09019923017164053,0.04036181448359645,dataset_r2_gt_disease_r2,RSRC2;RSRC2;RSRC2,chr12,123009494,N_Shore,5'UTR;5'UTR;Body,NA,NA,NA,NA
cg16219124,CLPTM1L,245,29.61420348942047,2,0,2,0,2,3,7.852599906652071e-9,8.104986529474928,11.185741624239665,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,0.08795379915500011,higher methylation in case/higher stage,0.09430041471609256,FALSE,TRUE,stable_secondary,4,FALSE,0.09133790918513394,0.13656028923215294,0.07018833510252392,dataset_r2_gt_disease_r2,CLPTM1L,chr5,1338438,N_Shore,Body,NA,NA,NA,NA
cg02408538,CHST15,246,29.54301589759843,1,1,0,0,1,3,0.00624728868291856,2.204308425140612,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.04462819448634064,lower methylation in case/higher stage,0.04462819448634064,FALSE,FALSE,stage_replicated_all5,5,TRUE,0.05341719904093871,0.03462658512836795,0.03431369940010011,none,CHST15,chr10,125803767,N_Shore,Body,NA,NA,NA,NA
cg12437481,MRPL28,247,29.245559252455383,1,1,0,0,1,5,4.458626243134211e-6,5.350798932079117,0,0,disease_vs_healthy,Disease vs healthy,0.0693948741344321,higher methylation in case/higher stage,0.0693948741344321,FALSE,FALSE,stable_secondary,4,FALSE,0.09981966777738029,0.09902037684219515,0.03964197629293017,none,MRPL28,chr16,420112,Island,Body,NA,NA,NA,NA
cg16604233,intergenic/no-gene,248,29.06957544054554,1,1,0,0,1,3,4.119952678571869e-5,4.385107772207919,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.05203394845215394,higher methylation in case/higher stage,0.05203394845215394,FALSE,FALSE,stage_all5,5,TRUE,0.09617797714584062,0.09047181575098671,0.03005844141023103,none,NA,chr6,33128923,N_Shore,NA,Unclassified,NA,NA,NA
cg19151808,NAP1L5/HERC3,249,28.89761119232478,1,1,0,0,1,3,0.02177347825212602,1.6620721880906164,5.3167867867730205,5.3167867867730205,advanced_vs_nonadvanced,Advanced vs non-advanced,0.04232971466078838,higher methylation in case/higher stage,0.04232971466078838,FALSE,FALSE,stage_replicated_all5,6,TRUE,0.05292512359249852,0.04830678583221301,0.02805560761150109,none,NAP1L5;HERC3,chr4,89619051,OpenSea,TSS200;Body,Promoter_Associated,NA,NA,NA
cg01189072,CDK11B/LOC728661,250,28.73396559271472,2,0,2,0,1,6,8.942886619849374e-7,6.048522275306738,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.06408604776992528,higher methylation in case/higher stage,0.06408604776992528,FALSE,TRUE,stable_secondary,6,FALSE,0.10309325168452786,0.13413897205526693,0.04533953971466392,dataset_r2_gt_disease_r2,CDK11B;CDK11B;CDK11B;CDK11B;CDK11B;LOC728661;CDK11B,chr1,1610660,S_Shelf,Body;Body;Body;Body;Body;5'UTR;5'UTR,Promoter_Associated,TRUE,NA,NA
cg23730027,FLNB,251,28.692173580926692,2,0,2,0,2,6,1.9689522469718825e-6,5.705764816684682,56.03723581505157,29.960971965207005,progression_score,Ordinal progression score,0.04117311193848826,higher methylation in case/higher stage,0.10669754035224076,FALSE,TRUE,stable_secondary,4,FALSE,0.20160995058353495,0.4989688735131146,0.08631860539937247,dataset_r2_gt_disease_r2,FLNB;FLNB;FLNB;FLNB,chr3,57995180,Island,Body;Body;Body;Body,NA,NA,NA,NA
cg02493602,ME3,252,28.60999351675455,2,0,2,0,1,6,0.00358214020226879,2.445857420195504,62.04213354764602,56.085372121560376,disease_vs_healthy,Disease vs healthy,-0.05224180180971621,lower methylation in case/higher stage,0.05224180180971621,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.13947693650470402,0.2384854148824629,0.0499168333275177,dataset_r2_gt_disease_r2,ME3;ME3;ME3,chr11,86383696,S_Shore,TSS1500;TSS200;TSS1500,NA,NA,NA,NA
cg15881107,intergenic/no-gene,253,28.47547451680761,2,0,0,2,2,6,0.01251891958201459,1.9024331503441287,7.124573768665728,0,disease_vs_healthy,Disease vs healthy,-0.01587843303644582,lower methylation in case/higher stage,0.01587843303644582,FALSE,TRUE,stable_secondary,4,FALSE,0.2244376756787614,0.7151094483196718,0.00623671247731638,dataset_r2_gt_disease_r2,NA,chr5,13579577,OpenSea,NA,NA,NA,NA,NA
cg18705301,NDUFAF1,254,28.31496902936913,2,0,0,2,2,6,0.06851071965238803,1.1642414705273323,0,0,disease_vs_healthy,Disease vs healthy,-0.03850480350903727,lower methylation in case/higher stage,0.03850480350903727,FALSE,TRUE,stable_secondary,4,FALSE,0.10101300417398124,0.145709893550466,0.00719320189505767,dataset_r2_gt_disease_r2,NDUFAF1,chr15,41695430,S_Shore,TSS1500,NA,NA,NA,NA
cg21837323,EIF2C3,255,28.23117881557232,2,0,2,0,1,6,0.0014919976989733,2.8262318466515333,84.94366954167506,80.61229049488308,disease_vs_healthy,Disease vs healthy,-0.1004324525166234,lower methylation in case/higher stage,0.1004324525166234,FALSE,TRUE,stage_and_binary,4,FALSE,0.29173083131560346,0.3660996838439537,0.06234450746664338,dataset_r2_gt_disease_r2,EIF2C3;EIF2C3,chr1,36397936,S_Shore,5'UTR;Body,NA,NA,NA,RDMR
cg06187336,MAFA,256,28.075606849202245,2,0,0,2,2,6,0.00775829744543916,2.1102335739965232,18.03113305190641,0,disease_vs_healthy,Disease vs healthy,0.03036281058284285,higher methylation in case/higher stage,0.03036281058284285,FALSE,TRUE,stable_secondary,4,FALSE,0.07841134243179494,0.11708418961591374,0.01499874607114881,dataset_r2_gt_disease_r2,MAFA,chr8,144513898,Island,TSS1500,Unclassified,NA,NA,NA
cg12659981,ODZ2,257,27.741303356457315,2,0,2,0,1,6,6.107527895976752e-7,6.2141345407211075,22.17181644094925,0,progression_score,Ordinal progression score,-0.0242174980438028,lower methylation in case/higher stage,0.04943039969839841,FALSE,TRUE,stable_secondary,4,FALSE,0.1274036404958007,0.16597128256528573,0.04280318263277644,dataset_r2_gt_disease_r2,ODZ2,chr5,166710712,OpenSea,TSS1500,NA,NA,NA,NA
cg26960322,CXCR7,258,27.73849807100183,2,0,2,0,0,6,0.06646581455492898,1.1774016684942434,81.71366193888286,79.81227201094953,progression_score,Ordinal progression score,-0.04777475979705725,lower methylation in case/higher stage,0.060247291463975,FALSE,TRUE,stage_and_binary_all5,6,TRUE,0.23980715369147007,0.2488715823119312,0.0345229478095653,dataset_r2_gt_disease_r2,CXCR7,chr2,237479015,S_Shore,5'UTR,NA,TRUE,NA,RDMR
cg18803147,intergenic/no-gene,259,27.08074492400222,1,0,1,0,0,5,2.8581082924873183e-12,11.543921320003175,0,0,disease_vs_healthy,Disease vs healthy,0.03878153332904097,higher methylation in case/higher stage,0.03878153332904097,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.16318356409335374,0.3908345713676943,0.02787983947626549,dataset_r2_gt_disease_r2,NA,chr5,2743124,S_Shore,NA,NA,NA,NA,NA
cg22676075,intergenic/no-gene,260,27.04904936637427,1,1,0,0,1,5,0.00612452390003567,2.2129276662489556,0,0,disease_vs_healthy,Disease vs healthy,0.0526565122989637,higher methylation in case/higher stage,0.0526565122989637,FALSE,FALSE,stable_secondary,6,FALSE,0.04510878734104193,0.03573307076564337,0.01819900164294299,none,NA,chr6,135203613,OpenSea,NA,Unclassified,NA,NA,DMR
cg01972843,CECR1,261,26.96911090060634,2,0,2,0,0,6,5.762646116430761e-11,10.23937804958406,33.969074682050035,0,progression_score,Ordinal progression score,0.03003093071989344,higher methylation in case/higher stage,0.04714600203192903,FALSE,TRUE,stable_secondary,4,FALSE,0.258629745334571,0.265751234396064,0.059794359053981,dataset_r2_gt_disease_r2,CECR1;CECR1,chr22,17680706,OpenSea,TSS200;Body,NA,NA,NA,NA
cg22242857,SALL3,262,26.843662199336997,1,1,0,0,1,5,0.0011155031174305,2.952529211681379,14.462164976799365,14.462164976799365,disease_vs_healthy,Disease vs healthy,0.05493322257880949,higher methylation in case/higher stage,0.05493322257880949,FALSE,FALSE,stable_secondary,4,FALSE,0.04771451062237495,0.00790684660222881,0.0470057549604932,none,SALL3,chr18,76751952,Island,Body,NA,NA,NA,NA
cg09227533,intergenic/no-gene,263,26.639475476881845,1,1,0,0,1,3,1.2202915513405597e-6,5.913536395545492,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.07778596340179678,higher methylation in case/higher stage,0.07778596340179678,FALSE,FALSE,stable_secondary,4,FALSE,0.04878539516936357,0.00614747014124502,0.06074756549404853,none,NA,chr4,186945339,OpenSea,NA,NA,NA,NA,NA
cg18898632,intergenic/no-gene,264,25.68361276337081,2,0,0,2,2,3,0.02037626704664769,1.6908753762440136,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.03781757552121163,higher methylation in case/higher stage,0.03893245790355745,FALSE,TRUE,stable_secondary,4,FALSE,0.07732735966838514,0.11341359929528004,0.01679069953052031,dataset_r2_gt_disease_r2,NA,chr2,242989856,Island,NA,NA,NA,NA,NA
cg00085123,intergenic/no-gene,265,25.46400382678223,1,0,0,1,1,5,0.03934605183762052,1.405098840208623,30.391307227276137,30.391307227276137,disease_vs_healthy,Disease vs healthy,-0.0365276729909629,lower methylation in case/higher stage,0.0365276729909629,FALSE,TRUE,stage_and_binary_all5,6,TRUE,0.11771418247493765,0.14117255428887138,0.01175562745212921,dataset_r2_gt_disease_r2,NA,chr2,8723906,Island,NA,Unclassified,TRUE,TRUE,NA
cg20084219,C17orf98,266,25.16929776905221,2,0,2,0,2,3,0.00847547262328781,2.07183607460419,15.619749663414463,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.04165846046822127,higher methylation in case/higher stage,0.07475999828749011,FALSE,TRUE,stable_secondary,6,FALSE,0.03805479326931346,0.07608175847243652,0.02177888166856989,dataset_r2_gt_disease_r2,C17orf98,chr17,36997449,Island,1stExon,Unclassified_Cell_type_specific,NA,NA,NA
cg11921111,intergenic/no-gene,267,25.03440597206611,2,0,2,0,1,6,0.00104048484703869,2.9827642401956513,31.07057992141692,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.05549711267042837,higher methylation in case/higher stage,0.05549711267042837,FALSE,TRUE,stable_secondary,4,FALSE,0.12175951565144004,0.12937181976572884,0.02709165184937712,dataset_r2_gt_disease_r2,NA,chr13,62884315,OpenSea,NA,NA,TRUE,NA,NA
cg24088508,C1orf109,268,24.780290370429015,1,0,0,1,1,5,1.066980822546684e-4,3.9718433863271696,0,0,disease_vs_healthy,Disease vs healthy,0.02973169978198311,higher methylation in case/higher stage,0.02973169978198311,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.34268804852447227,0.5242062447276399,0.01501348980634909,dataset_r2_gt_disease_r2,C1orf109,chr1,38156462,N_Shore,TSS1500,Promoter_Associated,NA,NA,NA
cg14497545,MAML3,269,24.725217677506823,1,0,0,1,1,3,0.00343086253815587,2.464596682152605,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.00768581607836833,lower methylation in case/higher stage,0.00768581607836833,FALSE,TRUE,stage_and_binary_all5,5,TRUE,0.242820780325574,0.937570454227294,0.00101944240890761,dataset_r2_gt_disease_r2,MAML3,chr4,140754475,OpenSea,Body,NA,NA,NA,NA
cg18705808,TMEM184A,270,24.5237636481281,2,0,0,2,2,6,0.00335955484051951,2.4737182652036207,94.15678275028874,93.87157593225432,progression_score,Ordinal progression score,-0.01476669245622821,lower methylation in case/higher stage,0.02303352319259247,FALSE,TRUE,stable_secondary,4,FALSE,0.1106490755842846,0.9071493729743144,0.01703185355839287,dataset_r2_gt_disease_r2,TMEM184A,chr7,1588284,S_Shore,Body,Unclassified_Cell_type_specific,NA,TRUE,NA
cg00483825,C10orf93,271,23.95874186352161,1,1,0,0,1,3,0.00824295733769288,2.083916947888011,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,0.04202846968530446,higher methylation in case/higher stage,0.04202846968530446,FALSE,FALSE,stable_secondary,4,FALSE,0.03445200397761792,0.03373640214377504,0.01393867731959131,none,C10orf93,chr10,134751640,OpenSea,Body,NA,NA,NA,NA
cg04763273,intergenic/no-gene,272,23.956297038604554,1,0,0,1,1,3,0.04303892085468998,1.366138626577933,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.03091122508677184,higher methylation in case/higher stage,0.03091122508677184,FALSE,TRUE,stage_and_binary_all5,5,TRUE,0.20200567904755024,0.2593756792662867,0.00908423513352108,dataset_r2_gt_disease_r2,NA,chr20,55502381,S_Shore,NA,Unclassified_Cell_type_specific,NA,NA,NA
cg02293437,HYDIN,273,23.87374798157821,1,1,0,0,1,3,0.00140269114620224,2.8530379442718528,12.467571588241732,12.467571588241732,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.06397539653021345,lower methylation in case/higher stage,0.06397539653021345,FALSE,FALSE,stable_secondary,4,FALSE,0.08586474466006332,0.03568712999745487,0.05967371763799306,none,HYDIN;HYDIN,chr16,71264678,S_Shore,TSS200;TSS200,NA,NA,TRUE,DMR
cg17033080,IGFBP2,274,23.84747977437643,1,0,1,0,1,3,0.01289482334817341,1.8895846030754044,9.504588955527016,9.504588955527016,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.02598436741830474,lower methylation in case/higher stage,0.02598436741830474,FALSE,TRUE,stage_and_binary_all5,5,TRUE,0.10936002699985442,0.31585978716013097,0.0325980679290262,dataset_r2_gt_disease_r2,IGFBP2,chr2,217508851,OpenSea,Body,NA,TRUE,NA,NA
cg20453820,intergenic/no-gene,275,23.463021749280234,1,0,1,0,0,5,4.163406345189425e-5,4.380551200244282,62.06728181781526,62.06728181781526,disease_vs_healthy,Disease vs healthy,0.08049013357139004,higher methylation in case/higher stage,0.08049013357139004,FALSE,FALSE,stage_and_binary,6,FALSE,0.2873425256334783,0.2851611656969996,0.07969516738518195,high_heterogeneity,NA,chr12,10253743,OpenSea,NA,NA,TRUE,NA,NA
cg05337761,C1orf86/LOC100128003,276,22.934703654251216,1,0,1,0,1,3,3.325461486784255e-9,8.47814807750174,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.09145541792914756,higher methylation in case/higher stage,0.09145541792914756,FALSE,TRUE,stage_all5,5,TRUE,0.12406008405066908,0.1747535404404557,0.05717833318247939,dataset_r2_gt_disease_r2,C1orf86;LOC100128003;C1orf86,chr1,2121349,Island,Body;Body;Body,Promoter_Associated,NA,NA,NA
cg19419581,intergenic/no-gene,277,22.90118744164467,1,0,1,0,1,5,7.168800786059967e-5,4.144553488063815,0,0,disease_vs_healthy,Disease vs healthy,-0.05174088066803514,lower methylation in case/higher stage,0.05174088066803514,FALSE,TRUE,stage_all5,5,TRUE,0.09570269606879332,0.1319540180223071,0.02707228182634571,dataset_r2_gt_disease_r2,NA,chr17,79482410,Island,NA,Promoter_Associated,NA,NA,NA
cg12082025,ABCA7,278,22.642128254558425,1,0,1,0,1,5,1.6808581525432043e-4,3.774468935083459,0,0,disease_vs_healthy,Disease vs healthy,0.03505055936722325,higher methylation in case/higher stage,0.03505055936722325,FALSE,TRUE,stage_all5,5,TRUE,0.04184906922729609,0.2844539845959018,0.02329427779727611,dataset_r2_gt_disease_r2,ABCA7,chr19,1064218,Island,Body,NA,NA,NA,NA
cg12296532,intergenic/no-gene,279,22.55443719918074,1,0,1,0,1,5,2.2428694794096815e-4,3.649195998829627,0,0,disease_vs_healthy,Disease vs healthy,-0.05269914208579365,lower methylation in case/higher stage,0.05269914208579365,FALSE,TRUE,stage_all5,5,TRUE,0.07052683867406588,0.13802420139811006,0.0233069368322254,dataset_r2_gt_disease_r2,NA,chr17,79482181,Island,NA,NA,NA,NA,NA
cg08702915,RABGGTB/SNORD45B,280,22.233149692470025,2,0,2,0,0,6,2.662409968354425e-4,3.5747250693402357,35.38315712136283,23.76696409225377,progression_score,Ordinal progression score,-0.02427572917048453,lower methylation in case/higher stage,0.03608374999584584,FALSE,TRUE,stable_secondary,4,FALSE,0.3849420560973506,0.5126998696130121,0.02987266335766303,dataset_r2_gt_disease_r2,RABGGTB;SNORD45B,chr1,76253688,OpenSea,Body;TSS1500,NA,NA,NA,NA
cg06487334,NOX3,281,21.177962983845863,1,0,1,0,1,5,0.02075848895763327,1.6828042626369455,0,0,disease_vs_healthy,Disease vs healthy,-0.00841148396404467,lower methylation in case/higher stage,0.00841148396404467,FALSE,TRUE,stage_all5,5,TRUE,0.09758735336437924,0.34544552902333825,0.04691220586363853,dataset_r2_gt_disease_r2,NOX3,chr6,155759026,OpenSea,Body,NA,TRUE,NA,NA
cg07187105,TCTN3,282,20.714232582883938,1,0,1,0,1,3,4.942577104094442e-6,5.306046546977051,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.07492015158719532,higher methylation in case/higher stage,0.07492015158719532,FALSE,TRUE,stage_all5,5,TRUE,0.12044389668289658,0.16513166172798294,0.03946697855135289,dataset_r2_gt_disease_r2,TCTN3;TCTN3,chr10,97423205,OpenSea,3'UTR;3'UTR,NA,NA,NA,NA
cg13978347,ASTN2,283,20.712569286217324,1,0,1,0,0,5,0.01852499769214382,1.732241837453318,0,0,disease_vs_healthy,Disease vs healthy,-0.01513047451220859,lower methylation in case/higher stage,0.01513047451220859,FALSE,TRUE,stage_and_binary,4,FALSE,0.04373058246981298,0.18073433213836415,0.02028479344838829,dataset_r2_gt_disease_r2,ASTN2;ASTN2;ASTN2,chr9,120140243,OpenSea,Body;Body;Body,NA,NA,NA,NA
cg05040501,CCDC88C,284,20.406178310237483,1,0,1,0,1,3,0.00979882141185017,2.00882615748212,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,-0.03821141101903852,lower methylation in case/higher stage,0.03821141101903852,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.04819634406771771,0.09519426748791492,0.02473195726144099,dataset_r2_gt_disease_r2,CCDC88C,chr14,91883268,N_Shore,Body,NA,NA,NA,NA
cg02542817,intergenic/no-gene,285,20.39621831856191,1,0,1,0,1,3,0.01012517182714562,1.9945975979455912,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,0.04075851516470624,higher methylation in case/higher stage,0.04075851516470624,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.2559107760753404,0.35294542525884276,0.02056986961400303,dataset_r2_gt_disease_r2,NA,chr2,229291442,OpenSea,NA,NA,TRUE,NA,NA
cg10327440,CDC42BPA,286,20.252833070551308,1,0,0,1,1,3,0.01622700876109677,1.789761529359013,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.07506232491194785,lower methylation in case/higher stage,0.07506232491194785,FALSE,TRUE,stage_replicated_all5,6,TRUE,0.07719374622557873,0.12764153149957172,0.01549433812020043,dataset_r2_gt_disease_r2,CDC42BPA;CDC42BPA,chr1,227177885,OpenSea,3'UTR;3'UTR,Unclassified_Cell_type_specific,NA,NA,NA
cg23591463,intergenic/no-gene,287,20.22724376980301,1,0,0,1,1,3,0.01765202828064881,1.7532053854328733,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.03337254344992905,lower methylation in case/higher stage,0.03337254344992905,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.10769723346824008,0.14244566646762333,0.01453251376626887,dataset_r2_gt_disease_r2,NA,chr12,114851495,N_Shore,NA,Unclassified,TRUE,NA,DMR
cg13405775,RFPL2,288,20.11814220331262,1,0,0,1,1,3,0.02527283693738543,1.5973460047323134,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.03897847623800821,lower methylation in case/higher stage,0.03897847623800821,FALSE,TRUE,stage_replicated_all5,6,TRUE,0.13705804548464087,0.16413485478374873,0.00739676050480497,dataset_r2_gt_disease_r2,RFPL2;RFPL2;RFPL2,chr22,32599648,OpenSea,TSS200;5'UTR;TSS1500,NA,NA,NA,NA
cg02367316,POU6F2,289,19.994837208250424,1,0,1,0,1,3,0.03791438259214195,1.421196011786321,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,-0.032660320506339983,lower methylation in case/higher stage,0.032660320506339983,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.1135492282876248,0.11930375876652786,0.03939356305704246,dataset_r2_gt_disease_r2,POU6F2;POU6F2,chr7,39125198,OpenSea,Body;Body,NA,TRUE,NA,NA
cg09200263,ATP6V0A4,290,19.981962287088685,1,0,0,1,1,3,3.1719967714950557e-4,3.498667263385517,29.342095945623548,29.342095945623548,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.0333543879917223,lower methylation in case/higher stage,0.0333543879917223,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.40093951483684864,0.7573410957614914,0.00773183450442083,dataset_r2_gt_disease_r2,ATP6V0A4;ATP6V0A4;ATP6V0A4,chr7,138436260,OpenSea,Body;Body;Body,NA,NA,NA,NA
cg14561934,FAM171A1,291,19.96304928930003,1,0,1,0,0,5,0.05783206226848541,1.23783132065068,78.06865270310894,78.06865270310894,disease_vs_healthy,Disease vs healthy,0.06906907015693313,higher methylation in case/higher stage,0.06906907015693313,FALSE,TRUE,stage_and_binary_all5,6,TRUE,0.09357499864831371,0.1163898629386119,0.05832344424486727,dataset_r2_gt_disease_r2,FAM171A1,chr10,15412027,N_Shore,Body,NA,NA,NA,NA
cg09120722,SORBS2,292,19.96112692186864,1,0,0,1,1,3,0.04236054511645133,1.3730384598123442,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.0842059782432496,lower methylation in case/higher stage,0.0842059782432496,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.05085587788876253,0.05151278528627097,0.01029220146409681,dataset_r2_gt_disease_r2,SORBS2;SORBS2;SORBS2;SORBS2;SORBS2;SORBS2;SORBS2;SORBS2,chr4,186549051,S_Shelf,Body;Body;Body;Body;Body;Body;Body;Body,NA,NA,NA,NA
cg08452456,TBKBP1,293,19.93225906810008,2,0,2,0,0,6,8.483985286211363e-4,3.071400093352406,74.35441994493203,68.88344829048089,progression_score,Ordinal progression score,0.02851946437269236,higher methylation in case/higher stage,0.040513002061077,FALSE,TRUE,stable_secondary,4,FALSE,0.14954336320482475,0.6888877576506605,0.04432148516502199,dataset_r2_gt_disease_r2,TBKBP1,chr17,45786439,Island,Body,NA,TRUE,TRUE,NA
cg16887334,OXT,294,19.87374875461708,1,1,0,0,1,3,0.03808562376088558,1.4192389271995902,72.39436988845267,72.39436988845267,advanced_vs_nonadvanced,Advanced vs non-advanced,0.09190345629514964,higher methylation in case/higher stage,0.09190345629514964,FALSE,FALSE,stable_secondary,4,FALSE,0.14035586244234668,0.05583880178029986,0.13663619780016678,high_heterogeneity,OXT,chr20,3052151,Island,TSS200,NA,NA,NA,NA
cg12456539,intergenic/no-gene,295,19.41178792716687,1,0,1,0,0,5,0.02257290412399049,1.6464125630362203,14.814017339169682,14.814017339169682,disease_vs_healthy,Disease vs healthy,0.03194277365934307,higher methylation in case/higher stage,0.03194277365934307,FALSE,TRUE,stage_replicated_all5,5,TRUE,0.06647543546034651,0.14311647934812108,0.0258583122470421,dataset_r2_gt_disease_r2,NA,chr10,118246635,OpenSea,NA,NA,TRUE,NA,NA
cg22831238,RASSF3,296,19.087218050015608,1,0,1,0,1,3,0.00104294145102121,2.981740071450866,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,0.04458245211321956,higher methylation in case/higher stage,0.04458245211321956,FALSE,TRUE,stage_all5,5,TRUE,0.25833836759974455,0.26537435565747247,0.04264276208390316,dataset_r2_gt_disease_r2,RASSF3,chr12,65076073,OpenSea,Body,NA,TRUE,NA,NA
cg02336718,intergenic/no-gene,297,18.36667213669182,1,0,1,0,1,3,1.1158639144308777e-7,6.952388766702602,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.08851556290310825,higher methylation in case/higher stage,0.08851556290310825,FALSE,TRUE,stable_secondary,4,FALSE,0.20817851687635108,0.25401336801098134,0.03963539059093624,dataset_r2_gt_disease_r2,NA,chr17,17403227,S_Shelf,NA,Unclassified_Cell_type_specific,NA,NA,NA
cg08282428,RBM46,298,18.363407878259384,1,0,0,1,1,5,0.00122736687888138,2.9110256005511363,3.486200842528222,3.486200842528222,disease_vs_healthy,Disease vs healthy,0.03301619143231431,higher methylation in case/higher stage,0.03301619143231431,FALSE,TRUE,stable_secondary,4,FALSE,0.1692279730743619,0.40990456552862575,0.01815423978419933,dataset_r2_gt_disease_r2,RBM46,chr4,155702411,Island,TSS200,NA,NA,NA,NA
cg26146732,intergenic/no-gene,299,18.210727740948514,1,0,1,0,0,5,0.01863755514688621,1.729611058497879,0,0,disease_vs_healthy,Disease vs healthy,0.04064014423018025,higher methylation in case/higher stage,0.04064014423018025,FALSE,TRUE,stage_all5,5,TRUE,0.01579361577938184,0.02471225583419364,0.03406086214966274,dataset_r2_gt_disease_r2,NA,chr14,70690454,OpenSea,NA,NA,NA,NA,NA
cg25426208,intergenic/no-gene,300,18.053988649007938,1,0,0,1,1,5,0.00602582084885839,2.219983784297046,0,0,disease_vs_healthy,Disease vs healthy,0.03099423790646378,higher methylation in case/higher stage,0.03099423790646378,FALSE,TRUE,stable_secondary,4,FALSE,0.15627182329779743,0.1737287693183839,0.01206051087863169,dataset_r2_gt_disease_r2,NA,chr6,27198646,OpenSea,NA,NA,NA,NA,RDMR
cg08994082,GNG7,301,17.956847794592434,1,0,1,0,1,3,5.96941430533833e-5,4.2240682779891925,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.0533384362599263,higher methylation in case/higher stage,0.0533384362599263,FALSE,TRUE,stable_secondary,5,TRUE,0.14033074142072183,0.1963573123071951,0.02476653357485456,dataset_r2_gt_disease_r2,GNG7,chr19,2525459,Island,5'UTR,NA,NA,NA,NA
cg13732083,C21orf56,302,17.953450485316075,1,0,0,1,1,5,0.00838768599829305,2.0763578361658217,0,0,disease_vs_healthy,Disease vs healthy,-0.02962266362902842,lower methylation in case/higher stage,0.02962266362902842,FALSE,TRUE,stable_secondary,4,FALSE,0.04545969000663474,0.04971146895857883,0.01763150878870507,dataset_r2_gt_disease_r2,C21orf56;C21orf56,chr21,47605072,S_Shelf,TSS1500;TSS1500,Unclassified,NA,NA,NA
cg01775802,RGS6,303,17.8798277171059,1,0,0,1,1,3,0.05534816937395324,1.256896738722713,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,0.0101501480293707,higher methylation in case/higher stage,0.0101501480293707,FALSE,TRUE,stage_all5,5,TRUE,0.20719757548647527,0.9094404151466354,0.00199496446505031,dataset_r2_gt_disease_r2,RGS6,chr14,72945461,OpenSea,Body,NA,TRUE,NA,NA
